custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday
4EVFAW,1,8/20/2013,9/8/2013,12/8/2013,33,21.21212121,3.03030303,67.75,0.065934066,1,1,0,Monday
KRTH23,1,8/20/2013,8/26/2013,8/26/2013,40,5,0,91.53,0,1,0,0,Friday
NJEZPF,0,8/16/2013,8/21/2013,12/9/2013,13,15.38461538,15.38461538,83.81,0.072727273,1,0,0,Thursday
ZBSW42,0,8/21/2013,9/2/2013,9/2/2013,3,66.66666667,33.33333333,52.78,0,1,0,0,Tuesday
65KJTB,0,8/21/2013,8/21/2013,9/15/2013,7,28.57142857,0,69.41,0.12,1,0,0,Monday
MCL4P6,1,8/21/2013,9/25/2013,9/25/2013,37,10.81081081,2.702702703,41.41,0,1,0,0,Wednesday
WGGTAC,1,8/7/2013,8/21/2013,8/21/2013,41,0,0,50.97,0,1,0,0,Saturday
AFAVBV,1,8/21/2013,9/10/2013,11/5/2013,37,2.702702703,0,69.13,0.035714286,1,0,0,Wednesday
LVQYY9,1,8/22/2013,11/4/2013,11/4/2013,46,19.56521739,8.695652174,98.04,0,1,0,0,Friday
AYCNB8,1,7/30/2013,8/22/2013,10/2/2013,34,35.29411765,17.64705882,54.17,0.146341463,1,0,0,Friday
SFEZMM,1,8/22/2013,8/22/2013,8/22/2013,40,2.5,0,51.17,0,1,0,0,Saturday
5PE9ZU,1,8/22/2013,8/29/2013,12/9/2013,44,34.09090909,0,57.62,0.078431373,1,0,0,Tuesday
C22YLA,1,8/23/2013,8/23/2013,8/23/2013,42,0,0,143.5,0,1,0,0,Monday
VTSBD8,1,8/23/2013,10/18/2013,10/18/2013,38,10.52631579,2.631578947,61.91,0,1,1,0,Monday
GWRT9W,1,8/22/2013,9/26/2013,9/26/2013,32,68.75,6.25,80.17,0,1,0,0,Friday
YPA2AB,1,8/23/2013,9/16/2013,9/16/2013,38,13.15789474,5.263157895,42.49,0,1,0,0,Tuesday
4TVNJC,1,8/23/2013,8/27/2013,8/27/2013,34,50,2.941176471,29.49,0,1,0,0,Thursday
Q8DK88,1,8/23/2013,9/8/2013,9/8/2013,40,10,2.5,79.03,0,1,0,0,Tuesday
C4BVD8,0,8/23/2013,9/26/2013,9/26/2013,28,28.57142857,0,52.78,0,1,0,0,Tuesday
BRYJZN,1,8/23/2013,9/5/2013,9/5/2013,39,5.128205128,2.564102564,78.84,0,1,0,0,Tuesday
MH4RJ2,1,8/24/2013,9/23/2013,9/23/2013,39,7.692307692,2.564102564,94.57,0,1,0,0,Thursday
HLYG85,1,8/24/2013,9/16/2013,9/16/2013,39,17.94871795,2.564102564,34.88,0,1,0,0,Friday
BUPAL4,1,8/24/2013,8/24/2013,12/12/2013,41,53.65853659,14.63414634,49.75,0.090909091,1,0,0,Monday
W7TYV9,1,8/24/2013,8/26/2013,9/2/2013,41,4.87804878,2.43902439,25.56,0.285714286,1,0,0,Tuesday
BV4PCY,1,8/24/2013,9/28/2013,9/28/2013,31,45.16129032,3.225806452,103.1,0,1,0,0,Monday
62G2WE,1,8/24/2013,9/22/2013,9/22/2013,39,2.564102564,2.564102564,19.28,0,1,0,0,Monday
9K23KL,1,8/24/2013,9/22/2013,9/22/2013,27,70.37037037,0,35.8,0,1,0,0,Friday
WBACHW,1,7/15/2013,8/24/2013,9/8/2013,40,22.5,12.5,49.72,0.2,1,0,0,Tuesday
SF2A6D,1,8/24/2013,9/23/2013,11/3/2013,42,7.142857143,4.761904762,58.26,0.048780488,1,0,0,Friday
TRCD96,1,8/24/2013,9/5/2013,9/5/2013,28,82.14285714,3.571428571,79.67,0,1,0,0,Friday
UDFNJ7,1,8/24/2013,8/24/2013,10/27/2013,43,2.325581395,0,22.57,0.0625,1,0,0,Wednesday
8DENP5,1,8/14/2013,8/25/2013,12/30/2013,39,64.1025641,5.128205128,63.04,0.031496063,1,0,0,Friday
59RHZQ,1,7/20/2013,7/20/2013,1/6/2014,43,32.55813953,18.60465116,54.63,0.082352941,1,0,0,Tuesday
YAYSNZ,1,8/23/2013,8/25/2013,12/29/2013,53,3.773584906,0,122.83,0.071428571,1,0,1,Monday
FRMF8W,0,8/26/2013,8/27/2013,8/27/2013,7,28.57142857,14.28571429,45.7,0,1,0,0,Wednesday
QRX9VK,1,8/26/2013,8/30/2013,8/30/2013,32,50,6.25,28.74,0,1,0,0,Monday
CBZMZW,1,8/26/2013,9/22/2013,11/17/2013,40,15,2.5,62.21,0.071428571,1,0,0,Monday
F9ZT2X,1,8/26/2013,8/29/2013,9/7/2013,34,41.17647059,2.941176471,70.14,0.222222222,1,0,0,Friday
B8GNUN,1,8/26/2013,8/26/2013,8/26/2013,39,2.564102564,0,54.47,0,1,0,0,Tuesday
LZ328R,1,8/27/2013,9/29/2013,9/29/2013,37,5.405405405,0,40.02,0,1,0,0,Friday
98T7W5,0,8/27/2013,8/27/2013,8/27/2013,6,33.33333333,0,40.02,0,1,0,0,Monday
PF6JVX,0,8/27/2013,8/27/2013,8/27/2013,2,0,0,40.02,0,1,0,0,Wednesday
A2A6Y5,1,8/27/2013,8/27/2013,8/27/2013,49,0,0,40.02,0,1,0,0,Friday
935MNN,0,8/27/2013,8/27/2013,8/27/2013,6,0,0,40.02,0,1,0,0,Monday
VHWHTG,1,8/27/2013,8/27/2013,8/27/2013,48,50,0,40.02,0,1,0,0,Wednesday
ZQFBS4,1,8/27/2013,8/27/2013,8/27/2013,50,4,0,40.02,0,1,0,0,Monday
SBZ3YK,1,8/27/2013,10/21/2013,11/4/2013,45,13.33333333,8.888888889,176.22,0.142857143,1,0,0,Wednesday
XCMHPD,1,8/27/2013,9/30/2013,9/30/2013,41,9.756097561,7.317073171,75,0,1,0,0,Saturday
2BZW2S,1,8/27/2013,8/27/2013,8/27/2013,51,5.882352941,0,40.02,0,1,0,0,Wednesday
332M7V,1,8/27/2013,8/30/2013,8/30/2013,33,12.12121212,0,45.26,0,1,0,0,Monday
HSS5JB,1,8/27/2013,10/1/2013,10/1/2013,28,71.42857143,7.142857143,24.02,0,1,0,0,Saturday
7VSV9P,0,8/27/2013,8/27/2013,8/27/2013,6,16.66666667,0,40.02,0,1,0,0,Wednesday
84TV4A,1,8/26/2013,9/10/2013,9/10/2013,37,8.108108108,0,40.83,0,1,0,0,Thursday
8HE4K3,0,8/27/2013,8/27/2013,8/27/2013,7,14.28571429,0,40.02,0,1,0,0,Friday
H6PUZH,1,8/27/2013,9/23/2013,9/23/2013,30,36.66666667,6.666666667,28.44,0,1,0,0,Tuesday
7MTPST,1,8/27/2013,9/24/2013,9/24/2013,38,7.894736842,5.263157895,83.27,0,0,0,0,Friday
LAVKYD,0,8/27/2013,8/27/2013,8/27/2013,11,9.090909091,0,40.02,0,1,0,0,Thursday
VREWS4,1,8/27/2013,9/15/2013,9/15/2013,32,46.875,18.75,53.78,0,1,0,0,Tuesday
T7FRXR,1,8/27/2013,8/27/2013,12/22/2013,47,19.14893617,6.382978723,67.16,0.085470085,1,0,0,Tuesday
SSME4Y,0,8/27/2013,9/28/2013,9/28/2013,5,60,40,113.1,0,1,0,0,Tuesday
XJNP45,1,8/28/2013,8/28/2013,8/28/2013,39,7.692307692,0,40.02,0,1,0,0,Thursday
97UJ5M,0,8/28/2013,8/28/2013,8/28/2013,6,66.66666667,33.33333333,40.02,0,1,0,0,Friday
G2T2SN,1,8/28/2013,8/28/2013,8/28/2013,48,14.58333333,0,40.02,0,1,0,0,Wednesday
9QPUHR,0,8/28/2013,8/28/2013,11/13/2013,6,100,66.66666667,49.79,0.077922078,1,0,0,Thursday
35PMUB,1,6/30/2013,8/28/2013,1/16/2014,40,60,15,56.48,0.085106383,1,0,1,Friday
AGJCCQ,0,8/28/2013,8/28/2013,8/28/2013,7,0,0,45.13,0,1,0,0,Friday
KA24HX,0,8/28/2013,8/28/2013,8/28/2013,6,33.33333333,0,40,0,1,0,0,Tuesday
NJUCHW,0,8/28/2013,8/28/2013,8/28/2013,7,42.85714286,14.28571429,40.02,0,1,0,0,Friday
KQ7DK2,1,8/27/2013,8/28/2013,8/28/2013,41,29.26829268,12.19512195,40,0,1,0,0,Tuesday
JZL3ZR,0,8/28/2013,8/28/2013,8/28/2013,38,18.42105263,0,50.79,0,1,0,0,Thursday
U9V4G2,0,8/28/2013,9/15/2013,10/12/2013,8,12.5,12.5,33.74,0.074074074,1,0,0,Wednesday
GRGAAV,0,8/28/2013,8/28/2013,8/28/2013,6,50,16.66666667,48.39,0,1,0,0,Tuesday
MVJH85,1,8/28/2013,8/28/2013,10/13/2013,41,7.317073171,2.43902439,56.43,0.043478261,1,0,0,Friday
JJUNRK,1,8/28/2013,9/1/2013,9/3/2013,32,40.625,3.125,69.39,1,1,0,0,Monday
HUU5V6,0,8/28/2013,8/28/2013,8/28/2013,5,60,0,40.02,0,1,0,0,Monday
DBXSSV,1,8/28/2013,8/28/2013,8/28/2013,34,91.17647059,0,40.02,0,1,0,0,Friday
XB9X9R,0,8/28/2013,8/28/2013,8/28/2013,7,14.28571429,14.28571429,40.02,0,1,0,0,Monday
GF3R6Y,1,8/28/2013,8/28/2013,8/28/2013,38,84.21052632,7.894736842,47.09,0,1,0,0,Friday
GR9HZE,1,8/28/2013,10/20/2013,11/3/2013,42,9.523809524,2.380952381,95.03,0.214285714,1,0,0,Tuesday
F3UHJN,1,8/29/2013,9/1/2013,9/1/2013,31,29.03225806,0,65.92,0,1,0,0,Tuesday
V3UWM8,0,8/29/2013,8/29/2013,8/29/2013,7,0,0,40.02,0,1,0,0,Friday
M2YV4G,0,8/29/2013,8/29/2013,8/29/2013,7,0,0,40.02,0,1,0,0,Friday
47YVR2,1,8/29/2013,8/30/2013,8/30/2013,46,2.173913043,0,38.46,0,1,0,0,Tuesday
5D72N3,1,8/29/2013,9/30/2013,9/30/2013,37,13.51351351,2.702702703,78.26,0,1,0,0,Tuesday
ZJRF9E,1,8/29/2013,1/4/2014,1/4/2014,45,20,8.888888889,20.97,0,1,0,0,Wednesday
7D7LFP,0,8/29/2013,9/30/2013,10/7/2013,30,56.66666667,30,44.73,0.285714286,1,0,0,Tuesday
SD2TRD,1,8/29/2013,9/10/2013,9/10/2013,25,68,12,80.9,0,1,0,0,Wednesday
NUKAB7,0,8/29/2013,8/29/2013,8/29/2013,6,0,0,40.02,0,1,0,0,Wednesday
R6EV2Q,0,8/29/2013,9/10/2013,9/10/2013,2,100,100,44.21,0,1,0,0,Wednesday
6VG7FX,1,8/29/2013,10/21/2013,10/21/2013,40,17.5,5,51.72,0,1,0,0,Wednesday
PW6EYT,0,8/29/2013,8/30/2013,8/30/2013,3,0,0,42.57,0,1,0,0,Monday
GN568J,1,8/29/2013,8/29/2013,8/29/2013,46,0,0,46.96,0,1,0,0,Monday
2RSQER,1,8/30/2013,9/1/2013,1/5/2014,37,48.64864865,8.108108108,36.3,0.023809524,1,0,0,Thursday
LT2XGN,1,8/30/2013,8/31/2013,11/17/2013,43,25.58139535,2.325581395,210.3,0.064102564,1,1,1,Monday
FGXGH4,1,8/30/2013,9/1/2013,9/1/2013,33,45.45454545,15.15151515,92.17,0,1,0,0,Wednesday
KR5LWX,1,8/30/2013,10/6/2013,10/6/2013,34,11.76470588,8.823529412,49.58,0,1,0,0,Tuesday
B4YBV9,1,8/31/2013,12/23/2013,1/13/2014,54,31.48148148,22.22222222,15.16,0.095238095,1,0,0,Monday
ZJTN3J,1,9/1/2013,10/21/2013,10/21/2013,42,11.9047619,9.523809524,109.62,0,1,0,0,Tuesday
SJDPTM,1,9/1/2013,9/16/2013,9/23/2013,38,7.894736842,2.631578947,50.84,0.285714286,1,0,0,Tuesday
5ALT52,1,9/1/2013,10/11/2013,1/7/2014,53,30.18867925,3.773584906,51.74,0.170454545,1,0,1,Friday
J8PH43,1,9/1/2013,12/1/2013,12/1/2013,46,30.43478261,2.173913043,44.79,0,1,0,0,Tuesday
BKWASA,1,9/1/2013,10/14/2013,10/14/2013,40,17.5,12.5,34.48,0,1,0,0,Wednesday
CFGXZW,1,9/2/2013,9/3/2013,9/3/2013,36,5.555555556,2.777777778,49.22,0,1,0,0,Wednesday
GRQUBE,1,9/2/2013,9/3/2013,9/3/2013,38,5.263157895,2.631578947,30.13,0,1,0,0,Monday
MTGYDF,1,9/2/2013,10/4/2013,10/4/2013,37,10.81081081,2.702702703,44.6,0,1,0,0,Monday
TA8AFA,1,9/2/2013,9/4/2013,11/19/2013,34,73.52941176,8.823529412,96.23,0.026315789,1,0,0,Monday
CR6769,1,9/2/2013,12/26/2013,1/16/2014,58,12.06896552,6.896551724,112.57,0.142857143,1,0,0,Friday
4PT6YX,0,9/3/2013,9/3/2013,9/3/2013,0,0,0,59.21,0,1,0,0,Thursday
UVNRMW,1,9/3/2013,9/8/2013,1/20/2014,39,58.97435897,28.20512821,26.78,0.037313433,1,0,0,Tuesday
HX9P9Y,0,9/3/2013,9/3/2013,9/3/2013,0,0,0,40.02,0,1,0,0,Thursday
6N5WYR,1,9/4/2013,9/4/2013,9/4/2013,27,55.55555556,3.703703704,30.46,0,1,0,0,Thursday
76959C,1,9/4/2013,9/11/2013,9/11/2013,38,2.631578947,2.631578947,19.71,0,1,0,0,Tuesday
GQ9YU4,1,9/4/2013,11/25/2013,11/25/2013,44,15.90909091,4.545454545,25.68,0,1,0,0,Wednesday
CU8FV2,1,9/4/2013,9/26/2013,10/10/2013,38,7.894736842,2.631578947,43.63,0.142857143,1,0,0,Friday
EBQTE9,1,9/4/2013,9/5/2013,10/14/2013,37,5.405405405,5.405405405,46.8,0.076923077,1,0,0,Friday
AZ6Y6M,1,9/5/2013,9/5/2013,9/5/2013,39,5.128205128,2.564102564,47.63,0,1,0,0,Thursday
RXX84E,1,9/5/2013,10/6/2013,1/13/2014,45,15.55555556,6.666666667,54.12,0.050505051,1,0,0,Tuesday
GGP6CH,0,9/5/2013,9/20/2013,9/20/2013,4,75,25,50.72,0,1,0,0,Monday
6C9YJW,1,9/5/2013,9/17/2013,9/17/2013,38,2.631578947,2.631578947,46.29,0,1,0,0,Wednesday
F9XNAQ,1,9/5/2013,10/27/2013,10/27/2013,30,50,6.666666667,25.4,0,1,0,0,Thursday
BHLZLG,0,9/5/2013,10/10/2013,10/10/2013,32,21.875,9.375,31.41,0,1,0,0,Monday
VRU9W7,1,9/6/2013,11/3/2013,11/3/2013,17,23.52941176,11.76470588,29.01,0,1,0,0,Tuesday
JL597D,1,9/6/2013,9/7/2013,9/7/2013,37,0,0,60.67,0,1,0,0,Monday
XGK5D2,1,9/6/2013,9/8/2013,9/8/2013,37,2.702702703,0,96.72,0,1,0,0,Monday
XZC3HN,1,9/6/2013,10/10/2013,10/10/2013,24,8.333333333,4.166666667,90.45,0,1,0,0,Friday
TGG45M,1,9/6/2013,10/27/2013,10/27/2013,42,0,0,67.09,0,1,0,0,Monday
XUDR8U,0,9/6/2013,9/6/2013,9/15/2013,23,13.04347826,4.347826087,43.1,0.222222222,1,0,0,Monday
2U3Y76,1,9/6/2013,10/6/2013,10/6/2013,37,2.702702703,2.702702703,55.78,0,1,0,0,Tuesday
7BHPK6,0,9/6/2013,10/8/2013,10/14/2013,1,100,100,49.61,0.333333333,1,0,0,Wednesday
6ZDMAQ,1,9/6/2013,9/6/2013,9/6/2013,35,17.14285714,11.42857143,51.59,0,1,0,0,Wednesday
GVQW6B,1,9/6/2013,9/6/2013,9/6/2013,46,8.695652174,0,96.09,0,1,0,0,Monday
V3SQPS,1,9/6/2013,10/29/2013,11/28/2013,55,0,0,35.39,0.066666667,1,1,0,Friday
XXXYC7,0,9/5/2013,9/5/2013,11/13/2013,13,30.76923077,15.38461538,52.17,0.043478261,1,0,0,Monday
WKUMAF,1,9/7/2013,9/8/2013,10/27/2013,34,2.941176471,0,68.64,0.040816327,1,0,0,Wednesday
TCF273,1,9/7/2013,9/19/2013,9/19/2013,21,95.23809524,9.523809524,46.96,0,1,0,0,Friday
NVRM49,1,9/7/2013,9/9/2013,9/9/2013,36,8.333333333,2.777777778,41.28,0,1,0,0,Tuesday
V7HPGW,0,9/7/2013,9/18/2013,9/18/2013,15,13.33333333,6.666666667,34.42,0,1,0,0,Tuesday
6TJ7DZ,1,9/7/2013,9/8/2013,9/8/2013,22,77.27272727,13.63636364,53.25,0,1,0,0,Thursday
WTNNCX,1,9/7/2013,10/8/2013,10/8/2013,40,7.5,5,29.97,0,1,0,0,Tuesday
K5479F,1,9/7/2013,9/26/2013,12/4/2013,45,15.55555556,6.666666667,62.03,0.057971014,1,1,0,Saturday
WEE55L,1,9/7/2013,10/17/2013,10/17/2013,38,26.31578947,0,65.1,0,1,0,0,Friday
784A9X,1,9/7/2013,11/13/2013,12/29/2013,42,71.42857143,4.761904762,50.56,0.065217391,1,0,0,Thursday
5PLA6Z,1,9/7/2013,11/1/2013,11/1/2013,43,4.651162791,0,67.09,0,1,1,0,Friday
B447UC,1,9/7/2013,10/13/2013,10/13/2013,39,7.692307692,2.564102564,25.33,0,1,0,0,Monday
B2C6AX,0,9/7/2013,10/2/2013,10/2/2013,4,100,75,53.08,0,1,0,0,Thursday
9TX6MJ,1,9/7/2013,9/8/2013,10/23/2013,40,2.5,2.5,79.06,0.066666667,1,0,0,Tuesday
TNVP3U,1,8/13/2013,9/15/2013,9/15/2013,23,78.26086957,43.47826087,68.25,0,1,0,0,Tuesday
JMH7YG,1,9/8/2013,9/8/2013,9/16/2013,28,71.42857143,0,32.15,0.375,1,0,0,Tuesday
EYDVG2,1,9/8/2013,10/20/2013,1/4/2014,46,10.86956522,4.347826087,164.29,0.026315789,1,0,0,Monday
NNAPLA,1,11/23/2013,11/24/2013,1/12/2014,50,36,24,73.67,0.06122449,1,0,0,Monday
CKDQT6,1,9/5/2013,9/9/2013,9/16/2013,38,18.42105263,13.15789474,22.94,0.285714286,1,0,0,Tuesday
N46CMZ,1,9/8/2013,10/12/2013,10/12/2013,32,71.875,9.375,122.36,0,1,0,0,Tuesday
LXEN99,1,9/28/2013,11/5/2013,12/3/2013,34,44.11764706,5.882352941,48.06,0.071428571,1,0,0,Wednesday
XRS899,1,9/8/2013,9/26/2013,9/26/2013,37,10.81081081,5.405405405,50.08,0,1,0,0,Monday
XRYVJ6,1,9/8/2013,10/12/2013,10/12/2013,40,2.5,2.5,63.47,0,1,0,0,Monday
8QMKPG,1,9/8/2013,9/16/2013,9/16/2013,37,2.702702703,2.702702703,53.32,0,1,0,0,Tuesday
AHBE65,1,9/8/2013,10/5/2013,10/5/2013,37,2.702702703,2.702702703,132.14,0,1,0,0,Tuesday
66DLTL,1,9/8/2013,9/29/2013,10/29/2013,40,20,12.5,71.36,0.1,1,0,0,Tuesday
87XCHC,1,9/8/2013,9/23/2013,9/23/2013,32,50,15.625,34.99,0,1,0,0,Tuesday
SH9MNJ,1,9/8/2013,10/7/2013,10/7/2013,24,79.16666667,4.166666667,29.74,0,1,0,0,Tuesday
FV9JFF,1,9/8/2013,9/8/2013,10/24/2013,29,62.06896552,0,112.02,0.086956522,1,0,0,Monday
WJRNCN,1,9/9/2013,10/13/2013,10/13/2013,30,33.33333333,16.66666667,51.24,0,1,0,0,Tuesday
YD3UNS,1,9/9/2013,9/9/2013,1/11/2014,39,38.46153846,7.692307692,42.37,0.048387097,1,0,0,Wednesday
57NL3H,1,9/9/2013,9/9/2013,9/9/2013,30,26.66666667,10,40.22,0,1,0,0,Thursday
JB3GF7,0,9/9/2013,9/10/2013,9/10/2013,3,0,0,40.02,0,1,0,0,Monday
96QBYK,1,9/4/2013,9/9/2013,10/22/2013,36,33.33333333,11.11111111,38.27,0.069767442,1,0,0,Tuesday
TKD87F,1,9/9/2013,9/9/2013,9/9/2013,37,5.405405405,2.702702703,134.38,0,1,0,0,Tuesday
4593G7,1,9/9/2013,9/9/2013,9/9/2013,44,0,0,44.41,0,1,0,0,Thursday
WHUU6S,1,9/10/2013,9/10/2013,9/10/2013,23,73.91304348,39.13043478,50.59,0,1,0,0,Wednesday
98W4Z2,1,9/10/2013,10/15/2013,10/15/2013,39,15.38461538,15.38461538,47.11,0,1,0,0,Wednesday
7JTTNS,1,9/11/2013,9/11/2013,12/30/2013,41,41.46341463,7.317073171,112.36,0.054545455,1,0,0,Tuesday
T58K83,1,9/11/2013,12/11/2013,12/11/2013,43,20.93023256,2.325581395,50.96,0,1,0,0,Friday
AUYGGW,1,9/11/2013,10/16/2013,10/16/2013,28,96.42857143,28.57142857,26.45,0,1,0,0,Tuesday
ZDN7VJ,0,9/11/2013,11/1/2013,11/1/2013,4,25,25,21.75,0,1,0,0,Wednesday
8X3BKK,0,9/11/2013,9/11/2013,9/11/2013,3,33.33333333,0,40,0,1,0,0,Saturday
XBJGUM,1,9/11/2013,9/30/2013,9/30/2013,29,51.72413793,20.68965517,37,0,1,0,0,Tuesday
D9LCXG,1,9/11/2013,9/11/2013,9/11/2013,34,73.52941176,2.941176471,40.02,0,1,0,0,Thursday
ZXGJVU,1,9/11/2013,9/11/2013,9/11/2013,46,13.04347826,6.52173913,46.6,0,1,0,0,Thursday
VR6PM7,0,9/11/2013,9/11/2013,9/11/2013,2,50,50,65.01,0,1,0,0,Friday
L57KSK,0,9/11/2013,9/11/2013,9/11/2013,3,0,0,40.02,0,1,0,0,Friday
PMQX8D,1,9/4/2013,9/12/2013,9/12/2013,38,34.21052632,5.263157895,66.36,0,1,0,0,Friday
BZMQZB,0,9/11/2013,9/13/2013,9/13/2013,2,100,50,54.43,0,1,0,0,Monday
C5JYTA,1,9/4/2013,9/4/2013,9/24/2013,38,0,0,83.59,0.1,1,0,1,Thursday
HZKE9J,0,9/11/2013,9/11/2013,9/11/2013,3,66.66666667,0,40.02,0,1,0,0,Friday
E3GHN4,0,9/11/2013,9/11/2013,9/11/2013,4,0,0,40.02,0,1,0,0,Friday
6NXKBG,1,9/11/2013,9/11/2013,9/11/2013,45,0,0,40.02,0,1,0,0,Thursday
KXM8AK,1,9/11/2013,9/11/2013,9/11/2013,47,12.76595745,4.255319149,46.95,0,1,0,0,Friday
EQLH6U,1,9/11/2013,9/11/2013,9/11/2013,37,5.405405405,0,40.02,0,1,0,0,Monday
YESC8Y,1,9/11/2013,10/6/2013,10/6/2013,28,35.71428571,7.142857143,64.15,0,1,0,0,Thursday
5NF7UZ,0,9/11/2013,9/13/2013,1/6/2014,4,25,0,52.95,0.026086957,1,0,0,Tuesday
LN3G7Q,1,9/21/2013,9/22/2013,10/3/2013,31,22.58064516,3.225806452,47.06,0.181818182,1,0,0,Friday
CX65GN,1,9/12/2013,9/12/2013,9/26/2013,41,65.85365854,12.19512195,33.38,0.142857143,1,0,0,Friday
5BUMDD,1,9/12/2013,12/16/2013,12/16/2013,45,22.22222222,6.666666667,40.02,0,1,1,0,Tuesday
47KZLB,0,9/12/2013,9/12/2013,9/25/2013,2,100,100,33.94,0.153846154,1,0,0,Thursday
XRDJGQ,1,9/12/2013,9/12/2013,9/12/2013,35,22.85714286,2.857142857,43.61,0,1,0,0,Friday
46UJR4,0,9/12/2013,9/12/2013,9/12/2013,4,0,0,40.02,0,1,0,0,Friday
FMQQBH,1,9/2/2013,9/16/2013,12/16/2013,43,11.62790698,2.325581395,28.1,0.142857143,1,0,0,Tuesday
MX2UFS,1,9/12/2013,9/12/2013,9/12/2013,36,11.11111111,0,40.02,0,1,0,0,Wednesday
GWYP2C,1,9/12/2013,9/12/2013,10/13/2013,32,87.5,21.875,51.16,0.064516129,1,0,0,Monday
5JK5EE,0,9/12/2013,9/12/2013,9/12/2013,5,40,40,58.45,0,1,0,0,Friday
KL5QW2,1,9/12/2013,9/12/2013,9/12/2013,36,0,0,83.63,0,1,0,0,Monday
UKNQUX,0,9/12/2013,9/12/2013,9/12/2013,3,33.33333333,33.33333333,40.02,0,1,0,0,Friday
6Z9LVS,1,9/12/2013,9/12/2013,9/12/2013,36,0,0,40,0,1,0,0,Tuesday
GDWKET,0,9/12/2013,9/12/2013,9/12/2013,3,100,33.33333333,70.98,0,1,0,0,Friday
Z7EFHJ,1,9/12/2013,9/20/2013,10/15/2013,25,88,12,53.8,0.08,1,0,0,Wednesday
BA92UN,0,9/12/2013,9/12/2013,9/12/2013,0,0,0,40.02,0,1,0,0,Tuesday
2E4A68,1,8/22/2013,9/11/2013,9/11/2013,37,8.108108108,2.702702703,60,0,1,0,0,Thursday
NNQAVP,0,9/12/2013,9/12/2013,9/12/2013,4,0,0,40.02,0,1,0,0,Tuesday
CFZBAM,0,9/12/2013,9/17/2013,10/22/2013,4,50,25,39.62,0.114285714,1,0,0,Friday
A3NQ8Y,1,9/12/2013,12/5/2013,12/29/2013,46,32.60869565,8.695652174,54.17,0.083333333,1,0,0,Monday
9VHLWM,1,9/12/2013,10/16/2013,10/16/2013,41,7.317073171,7.317073171,32.18,0,1,0,0,Wednesday
6J5CF5,1,9/1/2013,9/12/2013,9/12/2013,33,24.24242424,3.03030303,55.08,0,1,0,0,Friday
2TUELD,1,9/12/2013,9/21/2013,9/24/2013,38,0,0,57.06,0.666666667,1,0,0,Monday
7Q6QAY,1,9/12/2013,9/26/2013,9/26/2013,33,24.24242424,9.090909091,52.2,0,1,0,0,Friday
RCLFT8,1,9/12/2013,9/12/2013,9/12/2013,27,51.85185185,18.51851852,50.34,0,1,0,0,Monday
BPSMXZ,1,9/12/2013,10/16/2013,10/16/2013,25,96,20,117.02,0,1,0,0,Friday
YF5628,1,9/12/2013,9/12/2013,9/12/2013,46,2.173913043,0,40.25,0,1,0,0,Wednesday
RGVHEK,1,9/12/2013,9/12/2013,9/12/2013,36,0,0,51.17,0,1,0,0,Friday
WWQ982,0,9/3/2013,9/12/2013,9/29/2013,1,100,0,64.5,0.117647059,1,0,0,Monday
RCRZKU,0,9/12/2013,9/13/2013,9/13/2013,3,33.33333333,0,60.7,0,1,0,0,Tuesday
VKF89L,1,9/13/2013,9/14/2013,9/14/2013,45,0,0,40.02,0,1,0,0,Tuesday
2VMDKH,1,9/13/2013,9/13/2013,9/13/2013,43,25.58139535,0,40.02,0,1,0,0,Monday
SK28UF,1,9/13/2013,9/13/2013,9/13/2013,39,2.564102564,0,40.4,0,1,0,0,Wednesday
BPSHDN,0,9/13/2013,9/13/2013,10/21/2013,3,100,33.33333333,125.49,0.105263158,1,0,0,Tuesday
RNJGWV,0,9/13/2013,9/13/2013,9/13/2013,4,25,25,40.25,0,1,0,0,Monday
R3PPCE,0,9/13/2013,9/13/2013,9/13/2013,2,50,0,40.02,0,1,0,0,Monday
DZFYK3,0,9/13/2013,9/13/2013,9/13/2013,12,8.333333333,0,40.02,0,1,0,0,Thursday
FB33LH,1,9/13/2013,9/13/2013,9/13/2013,44,0,0,40.25,0,1,0,0,Monday
KW64Z9,0,9/13/2013,9/13/2013,9/13/2013,4,50,0,40.02,0,1,0,0,Tuesday
Z4XDDU,1,9/13/2013,9/13/2013,9/13/2013,44,36.36363636,18.18181818,40.02,0,1,0,0,Wednesday
LCSY8D,0,9/13/2013,9/13/2013,9/13/2013,3,0,0,104.13,0,1,0,0,Wednesday
UDC7D2,1,9/13/2013,9/13/2013,9/24/2013,45,6.666666667,2.222222222,58.18,0.181818182,1,0,0,Tuesday
2PPH8W,1,9/13/2013,12/9/2013,12/9/2013,43,6.976744186,2.325581395,40.02,0,1,0,0,Thursday
XMQ7AK,0,9/13/2013,9/14/2013,9/14/2013,11,36.36363636,18.18181818,47.29,0,1,0,0,Thursday
FY2SSR,1,9/13/2013,9/13/2013,9/13/2013,38,10.52631579,0,40.02,0,1,0,0,Monday
3UR7BM,1,9/13/2013,9/13/2013,9/13/2013,42,4.761904762,0,40.02,0,1,0,0,Tuesday
APGZE9,1,9/13/2013,9/13/2013,9/13/2013,46,6.52173913,0,40.02,0,1,0,0,Tuesday
